dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,29.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.42718122293501787, 0.6025249124165294, 0.7223441367232211, 0.8001922964859585, 0.8408780151880476, 0.8904455186931646, 0.9374558958711035, 0.9552739016755558, 0.9659918963002856, 0.97523627093895, 0.9811428770121939, 0.9838442544350086, 0.9887115088231774, 0.9950720147963134, 1.0009317019118313, 1.008836832941721, 1.01802256462794, 1.0242265357719984, 1.0322853123548605]","[0.52434682 0.61683361 0.68281708 0.7353649  0.77958842 0.81807333
 0.85232734 0.88331402 0.91169019 0.93792562 0.962369   0.98528696
 1.00688838 1.02734026 1.04677839 1.06531484 1.08304327 1.10004284
 1.1163811 ]",$r$,dfa (short)
Shuffled,29.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.4805732950030294, 0.6871357759624658, 0.8767166954774839, 1.0320337942015665, 1.1060539239688185, 1.160546755830845, 1.2355099818181312, 1.2928764660341412, 1.341803775969733, 1.399162105602674, 1.4480587353392047, 1.4923413521660274, 1.5401122546696149, 1.569379650980324, 1.5854904446959115, 1.5978995832898848, 1.607694060570434, 1.6168286805571945, 1.6249178345709907]","[0.55876028 0.71669641 0.83747077 0.93823275 1.02606762 1.10469971
 1.17636651 1.24253362 1.30422125 1.36217253 1.41694809 1.4689829
 1.51862229 1.5661457  1.61178294 1.65572562 1.69813548 1.73915043
 1.77888921]",$r$,dfa (short)
Trace,30.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.45392944649057637, 0.5839228706456397, 0.6681763463477326, 0.7431758391597725, 0.7951306575123637, 0.8448592787232574, 0.9083910110627779, 0.9614997064190192, 1.0090868726619444, 1.0593130631528782, 1.0959664206428041, 1.1204075568495921, 1.147353354738689, 1.1659257442449948, 1.1848019280707496, 1.207167674896748, 1.2234261198033427, 1.2402925257649582]","[0.46471141 0.58051861 0.66722225 0.73853899 0.80004219 0.85462735
 0.90401827 0.9493356  0.99135445 1.03063627 1.06760253 1.10257879
 1.13582248 1.16754111 1.19790477 1.22705484 1.25511027 1.28217224]",$r$,dfa (short)
Shuffled,30.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73],"[0.4422275863921399, 0.6541888465026713, 0.7824095041813446, 0.8839269508592517, 0.9471770325905932, 1.000178569570434, 1.0504511429241497, 1.0945681342713316, 1.1352681907149913, 1.1761673021758035, 1.2114494217894192, 1.2440750465857993, 1.275023281958258, 1.2979562677598093, 1.312582512021207, 1.3281995344923643, 1.3419633386110914, 1.3520629596525062]","[0.51465286 0.64537888 0.74355375 0.82447282 0.89436601 0.95647545
 1.01273382 1.06439897 1.11234171 1.15719331 1.19942801 1.23941236
 1.27743635 1.31373391 1.34849686 1.38188468 1.41403168 1.44505208]",$r$,dfa (short)
Trace,31.0,[ 5  9 13 17 21 25],"[0.41984665564570567, 0.5380039981616938, 0.6570426696297925, 0.7008485219757656, 0.7279915095296833, 0.7774225069461226]",[0.43003777 0.53888384 0.62057991 0.68789061 0.74601272 0.79764984],$r$,dfa (short)
Shuffled,31.0,[ 5  9 13 17 21 25],"[0.4087758674966063, 0.6059050113841946, 0.7472657377622716, 0.9036062715591119, 0.9742033054956651, 1.0070466436655647]",[0.42256822 0.593646   0.73432223 0.8575607  0.96903186 1.07183838],$r$,dfa (short)
Trace,32.0,[ 5  9 13 17 21 25 29],"[0.3030772190639345, 0.5790547786305026, 0.7313135670841019, 0.8496055527962982, 0.9674470242878945, 1.0418843899753436, 1.1029486455457902]","[0.3413037  0.51969579 0.67606832 0.81909146 0.95275224 1.07931075
 1.20020734]",$r$,dfa (short)
Shuffled,32.0,[ 5  9 13 17 21 25 29],"[0.32324909259090145, 0.5603998744677646, 0.729955121576757, 0.8311893642693671, 0.9830741419612585, 1.1239667576499652, 1.2398398299152693]","[0.34093838 0.52825934 0.69473648 0.84842544 0.99307075 1.13081127
 1.26301826]",$r$,dfa (short)
Trace,34.0,[ 5  9 13 17 21 25 29 33],"[0.4074564995397649, 0.6183211612972676, 0.7143776976753277, 0.7750402217575277, 0.8443634915997631, 0.8897228677985966, 0.8957874792119845, 0.9068331049636035]","[0.45132832 0.57516675 0.66937758 0.74770501 0.81580438 0.87663984
 0.93198827 0.98301139]",$r$,dfa (short)
Shuffled,34.0,[ 5  9 13 17 21 25 29 33],"[0.4331789806003041, 0.622780901795065, 0.829635492826816, 1.0064253408884574, 1.0795357596433968, 1.1299596322951035, 1.177018500200539, 1.2071614494380485]","[0.45881349 0.63752781 0.78320513 0.91007615 1.02432298 1.12931195
 1.22712206 1.31914637]",$r$,dfa (short)
Trace,35.0,[ 5  9 13 17 21],"[0.3701750022218375, 0.6383416128653131, 0.7657978589657733, 0.8147966210820196, 0.8748507406119627]",[0.40373664 0.57170899 0.7107062  0.83299252 0.9439591 ],$r$,dfa (short)
Shuffled,35.0,[ 5  9 13 17 21],"[0.465951647047477, 0.6893901697260475, 0.8907547705056406, 0.9946283104895055, 1.0034656237355362]",[0.48503011 0.67515966 0.83036228 0.96565822 1.08757991],$r$,dfa (short)
Trace,37.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.4317380866305724, 0.6033764118324982, 0.7383875251076125, 0.8063228800665574, 0.8660914261594204, 0.9345259732083441, 0.9548864761014056, 0.9706940679217405, 0.9963540535473016, 1.015713633284523, 1.035465486992326, 1.059920626248613, 1.0758294249565168, 1.08980698184059]","[0.4912635  0.60458204 0.68841151 0.75681212 0.81544306 0.86722506
 0.91388795 0.95655153 0.99598756 1.03275324 1.06726572 1.09984641
 1.13074884 1.160177  ]",$r$,dfa (short)
