dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,77.0,[ 5  9 13 17 21],"[0.36867802616147727, 0.5994910599609633, 0.846340785169122, 0.9949598339147229, 1.151035519295744]",[0.37433698 0.59995807 0.80590169 0.99949054 1.18420018],$r$,dfa (short)
Trace,78.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.45637773539665744, 0.6247077834429566, 0.6909661428878898, 0.7322212471479058, 0.7524165173115069, 0.759697504506347, 0.7655348110084798, 0.7745626832196987, 0.7809701779631517, 0.7862728119089707, 0.7970074350820275, 0.8053312550187287, 0.8107799194141341]","[0.52932575 0.5958795  0.64170721 0.67734805 0.70681035 0.73208252
 0.75430645 0.77420281 0.79225766 0.80881538 0.8241295  0.83839245
 0.85175398]",$r$,dfa (short)
Shuffled,78.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.4656694357581984, 0.6968400343634311, 0.8610393113417942, 1.0327162553073939, 1.169030999274942, 1.2872860662055041, 1.3888971720540646, 1.4707944836508346, 1.5329907738531443, 1.5677197452065619, 1.5626274136953249, 1.5491452929847909, 1.5428783199972245]","[0.51772565 0.7032888  0.85184586 0.9796644  1.09371208 1.19774535
 1.2940661  1.3842069  1.46924951 1.5499915  1.62704106 1.70087469
 1.771874  ]",$r$,dfa (short)
Trace,80.0,[ 5  9 13],"[0.4951853967201606, 0.5831788377713356, 0.6438349005454049]",[0.49544482 0.58238569 0.64437414],$r$,dfa (short)
Shuffled,80.0,[ 5  9 13],"[0.5159734610219955, 0.7865447670667184, 0.9111362673417825]",[0.5253976  0.75040864 0.93788207],$r$,dfa (short)
Trace,83.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.33368705226401174, 0.48190591842068614, 0.5772158885174283, 0.6460526840843812, 0.6763202285570948, 0.6962527101706437, 0.7029069948265811, 0.7113333275398812, 0.7277850808973656, 0.732784089410885, 0.7377553998812041, 0.7496783963818802]","[0.39135364 0.47239143 0.53141609 0.57907821 0.61961236 0.65518535
 0.68707193 0.71609278 0.74281084 0.7676309  0.79085491 0.81271474]",$r$,dfa (short)
Shuffled,83.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.45308684792418513, 0.6612715315273436, 0.7663820106495751, 0.858983878738802, 0.9171274296436956, 0.9601721492722716, 1.0138553649938633, 1.0660063280182595, 1.1150990149134672, 1.1772083361042722, 1.23345211072815, 1.284912090132362]","[0.49020932 0.62823785 0.73371742 0.82167899 0.89832934 0.96692977
 1.02943903 1.08713985 1.14092494 1.19144444 1.23918876 1.28453835]",$r$,dfa (short)
Trace,85.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69],"[0.48799946900671975, 0.6500064334229151, 0.7486412570001904, 0.7984361374760086, 0.8487621235673182, 0.8950997259798052, 0.9191784582117046, 0.943354277792652, 0.9616224421365809, 0.9750202513443509, 0.9930447345573417, 1.0104480399365816, 1.0207379906500582, 1.0346168723515223, 1.0480478316251565, 1.0563252902586477, 1.0673343948550045]","[0.55045729 0.64496818 0.71217935 0.76558985 0.8104664  0.84946854
 0.88414491 0.91548412 0.94415939 0.97065181 0.99531822 1.0184313
 1.04020453 1.06080849 1.08038181 1.09903885 1.11687514]",$r$,dfa (short)
Shuffled,85.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69],"[0.4441350301554511, 0.6363084159255085, 0.7989906408968411, 0.9283770290635293, 1.0512387942225785, 1.1921400639080388, 1.3171651744016826, 1.4350533968082344, 1.5549343076021527, 1.6544172523520007, 1.7420327398852031, 1.8244333986397385, 1.8962468583141854, 1.95818013263597, 2.0076498782666374, 2.0361786249688847, 2.0480837593909094]","[0.44953152 0.6410279  0.80037557 0.94109235 1.06914639 1.18782476
 1.29917567 1.40458169 1.50503025 1.60125683 1.69382744 1.78318916
 1.86970271 1.95366435 2.0353211  2.11488159 2.19252397]",$r$,dfa (short)
Trace,86.0,[ 5  9 13 17 21 25],"[0.4012180647010992, 0.5608425427361096, 0.6327921253275195, 0.6687015508575263, 0.6757127130143015, 0.669054668066049]",[0.43442757 0.52417994 0.58953144 0.64229136 0.6871538  0.72652029],$r$,dfa (short)
Shuffled,86.0,[ 5  9 13 17 21 25],"[0.41763798621161147, 0.7444047827925446, 0.8360682365508814, 0.8972701181101603, 0.9408716108338235, 0.9588620447420477]",[0.47800805 0.63900093 0.76624865 0.87479436 0.97101683 1.05833076],$r$,dfa (short)
Trace,88.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.4139098034722942, 0.6015684706237644, 0.6767241286846976, 0.7228475581219798, 0.7662413032229324, 0.8161163193518549, 0.8538860138949327, 0.8943315718720602, 0.9387681181080296, 0.9733860672636175, 1.0137558995991398, 1.054817347414151, 1.0809833614898536, 1.1158893100980618, 1.151752378765958, 1.1726946207599327]","[0.44913755 0.55946887 0.64188451 0.70957055 0.76787514 0.8195733
 0.86631545 0.90917368 0.94888901 0.98599787 1.02090271 1.05391429
 1.08527818 1.11519231 1.1438188  1.1712924 ]",$r$,dfa (short)
Shuffled,88.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.4043325182071885, 0.5806863084859132, 0.7121527603879737, 0.8312307416032902, 0.9370036232332666, 1.0657792184316748, 1.1917406111723223, 1.287733881161395, 1.371919701413401, 1.4540256540318024, 1.5216893951406039, 1.5874987950284596, 1.6462845784373261, 1.6912398379740081, 1.732217568534348, 1.77004834658718]","[0.40984573 0.57948745 0.71969825 0.84295292 0.95472997 1.05803555
 1.15473736 1.24609307 1.33299907 1.41612183 1.49597345 1.57295781
 1.64740039 1.71956817 1.78968353 1.85793406]",$r$,dfa (short)
Trace,92.0,[ 5  9 13 17 21 25 29 33],"[0.40646157380875697, 0.5673484077047304, 0.6193132262487869, 0.6498264658930091, 0.6706808202080553, 0.6761293581655438, 0.6686692467525795, 0.6626328039131619]","[0.45577572 0.52595074 0.5752467  0.61410018 0.64654373 0.67459992
 0.6994403  0.72180948]",$r$,dfa (short)
